AADT,Latitude,Longitude,yn,Divided,LaneCount,DGAC,Latex,SMA,PCCP,Age,Friction,Macro,IRI,Gradient,Curvature,LatitudeGPS,LongitudeGps,Crash,lnAADT
7700,36.67147258,-78.27294663,0,1,2,0,1,0,0,6,60.78213372,0.70375,2.41175,2.62125,0.00024375,36.67140231,-78.2729274,0,8.948975608
7700,36.67139897,-78.27108148,0,1,2,0,1,0,0,6,63.5318778,0.6275,1.363125,3.7125,0.00021875,36.67138694,-78.27112509,1,8.948975608
7700,36.67136043,-78.269319,0,1,2,0,1,0,0,6,62.63661228,0.666875,1.6838125,4.06125,0.000175,36.67136904,-78.26930238,0,8.948975608
7700,36.67139921,-78.26771905,0,1,2,0,1,0,0,6,63.30806142,0.800625,1.0223125,3.738125,0.000175,36.67135135,-78.26751479,1,8.948975608
7700,36.6712854,-78.26577671,0,1,2,0,1,0,0,6,62.25292706,0.734375,1.479,3.8,0.00016875,36.67133344,-78.26572421,0,8.948975608
7700,36.6715297,-78.2639636,0,1,2,0,1,0,0,6,61.51753039,0.725882353,1.295470588,2.816470588,0.000147059,36.67131823,-78.26394274,0,8.948975608
7700,36.6713089,-78.26229631,0,1,2,0,1,0,0,6,65.67412028,0.68125,1.1493125,1.585,0.00010625,36.67129909,-78.26214472,0,8.948975608
7700,36.67134867,-78.25869653,1,1,2,0,1,0,0,6,63.46793026,0.724375,1.2858125,-1.144375,0.00011875,36.67126801,-78.2585055,0,8.948975608
7700,36.67135369,-78.25663284,0,1,2,0,1,0,0,6,61.19779271,0.84625,1.49225,-2.5325,0.00014375,36.67125238,-78.25670756,0,8.948975608
7700,36.67114466,-78.25488023,0,1,2,0,1,0,0,6,62.89240243,0.796875,0.9415625,-2.069375,0.000225,36.67123785,-78.25491866,1,8.948975608
7700,36.67136625,-78.25320728,0,1,2,0,1,0,0,6,62.28490083,0.70625,1.254375,-0.704375,0.0001875,36.67121932,-78.25312927,0,8.948975608
7700,36.6713025,-78.25151124,0,1,2,0,1,0,0,6,64.12339251,0.726875,1.30225,-1.163125,0.000175,36.67120394,-78.25134099,0,8.948975608
7700,36.67111533,-78.24939929,0,1,2,0,1,0,0,6,63.11621881,0.754375,1.2405,-1.971875,0.0001625,36.6711899,-78.24950738,0,8.948975608
7700,36.67119054,-78.24581904,0,1,2,0,1,0,0,6,60.36647473,0.695294118,1.366588235,-1.196470588,0.000152941,36.6711594,-78.24591509,0,8.948975608
7700,36.67104857,-78.2441477,0,1,2,0,1,0,0,6,61.74134677,0.704375,1.0558125,-0.93375,0.00015,36.67114043,-78.24408772,0,8.948975608
7700,36.67124704,-78.2423152,0,1,2,0,1,0,0,6,60.30252719,0.6925,1.51975,1.388125,0.00013125,36.67112436,-78.24230794,0,8.948975608
7700,36.67110834,-78.24040792,0,1,2,0,1,0,0,6,61.53351727,0.665625,1.062,1.8,0.00015,36.67111054,-78.2404557,0,8.948975608
7700,36.67118297,-78.23868208,0,1,2,0,1,0,0,6,62.76450736,0.693125,1.11725,0.2125,0.000175,36.67109246,-78.23865623,0,8.948975608
7700,36.67108093,-78.23686002,0,1,2,0,1,0,0,6,60.4943698,0.67125,1.129375,-1.71625,0.00028125,36.67107508,-78.23687575,0,8.948975608
7700,36.6710918,-78.23487838,0,1,2,0,1,0,0,6,61.58147793,0.71125,1.0873125,-3.39375,0.0002125,36.67106473,-78.23506585,0,8.948975608
7700,36.67099358,-78.23327037,0,1,2,0,1,0,0,6,61.6134517,0.67875,1.2858125,-3.529375,0.0002875,36.67104285,-78.23326993,0,8.948975608
7700,36.67098409,-78.23136569,0,1,2,0,1,0,0,6,59.59910429,0.65,1.267625,-0.776875,0.00028125,36.67103009,-78.2314916,0,8.948975608
7700,36.6709942,-78.2295535,0,0,5,0,1,0,0,4,60.23857965,0.759375,1.6526875,1.98,0.00020625,36.67101279,-78.22964368,0,8.948975608
7700,36.67124756,-78.22792293,0,0,5,0,1,0,0,4,60.3984485,0.706875,1.017,1.304375,0.00016875,36.6710048,-78.22784773,0,8.948975608
11000,36.67111605,-78.22411063,0,0,5,0,1,0,0,4,58.79976008,0.77375,2.0974375,-2.525625,0.00020625,36.67102935,-78.22423684,0,9.305650552
11000,36.67107618,-78.22250148,0,0,5,0,1,0,0,4,62.0131238,0.795625,1.5784375,-1.6575,0.00019375,36.6710203,-78.2224401,0,9.305650552
11000,36.67105597,-78.22056188,0,0,5,0,1,0,0,4,61.29371401,0.776875,2.1339375,1.3925,0.00021875,36.67100095,-78.22060599,0,9.305650552
11000,36.67122383,-78.21880998,1,0,5,0,1,0,0,4,59.56713052,0.735625,1.45575,3.6125,0.0001375,36.67098393,-78.21880676,0,9.305650552
11000,36.67101473,-78.21705364,0,0,5,0,1,0,0,4,59.02357646,0.68375,1.5990625,4.400625,0.001025,36.67096888,-78.21701829,0,9.305650552
11000,36.67263551,-78.21217228,0,0,5,0,1,0,0,4,61.29371401,0.985,1.1486875,0.924375,0.00161875,36.67257034,-78.21228485,0,9.305650552
11000,36.67379965,-78.21145012,0,0,5,0,1,0,0,4,56.33777991,0.83625,1.4010625,0.829375,0.0002375,36.67386128,-78.21150079,0,9.305650552
11000,36.67517613,-78.21078379,1,0,5,0,1,0,0,4,55.28264555,0.754375,1.315375,0.341875,0.00016875,36.67517775,-78.21076753,0,9.305650552
11000,36.6763902,-78.20996349,0,0,5,0,1,0,0,4,58.70383877,0.774705882,1.266235294,0.382941176,0.000252941,36.67649408,-78.2100482,0,9.305650552
11000,36.67788259,-78.20924808,1,0,5,0,1,0,0,4,58.00041587,0.833125,1.4489375,0.2975,0.00020625,36.67782778,-78.20931196,0,9.305650552
11000,36.67908206,-78.20850309,0,0,5,0,1,0,0,4,54.9309341,0.79,1.29,0.505,0.00023125,36.67914906,-78.20857719,0,9.305650552
11000,36.68694148,-78.20359573,0,0,5,0,1,0,0,5,60.04673704,0.944375,1.647,-2.790625,0.0002875,36.68680482,-78.20359604,1,9.305650552
11000,36.68785189,-78.20243369,0,0,5,0,1,0,0,5,58.92765515,0.855,1.589,0.459375,0.00014375,36.68775371,-78.20224803,1,9.305650552
11000,36.68967337,-78.19947699,0,0,5,0,1,0,0,5,58.38410109,0.89875,1.414875,0.934375,0.00013125,36.68968024,-78.19951161,1,9.305650552
11000,36.69060021,-78.19803962,0,0,5,0,1,0,0,5,59.66305182,0.848125,1.9490625,-2.45625,0.0001625,36.690636,-78.19815685,0,9.305650552
11000,36.69144656,-78.19686085,0,0,5,0,1,0,0,5,58.19225848,0.893125,1.580625,-1.093125,0.0001875,36.69158393,-78.19681605,0,9.305650552
11000,36.69262807,-78.19552187,0,0,5,0,1,0,0,5,57.07317658,0.904705882,1.821647059,1.275882353,0.000158824,36.69254314,-78.19545941,0,9.305650552
11000,36.69357482,-78.19412174,0,0,5,0,1,0,0,5,60.14265835,0.825,1.5705625,-0.8125,0.00013125,36.69348946,-78.19411197,0,9.305650552
11000,36.69446904,-78.19266257,0,0,5,0,1,0,0,5,58.70383877,0.78125,1.588125,2.12375,0.0001375,36.69447862,-78.19271535,0,9.305650552
11000,36.6956354,-78.19134211,0,0,5,0,1,0,0,5,58.2721929,0.808125,1.5289375,0.948125,0.0001125,36.69542519,-78.19137555,0,9.305650552
11000,36.69643242,-78.19006982,0,0,5,0,1,0,0,5,59.08752399,0.84125,1.581875,-0.89,0.00013125,36.69637287,-78.19002779,0,9.305650552
11000,36.6973892,-78.18852174,0,0,5,0,1,0,0,5,60.4943698,0.90875,1.3328125,-1.2975,0.00014375,36.69732861,-78.18867403,0,9.305650552
11000,36.69828331,-78.18745244,0,0,5,0,1,0,0,5,59.23140595,0.900625,1.6159375,-2.430625,0.00015,36.69828132,-78.18731973,0,9.305650552
11000,36.69933086,-78.18608306,0,0,5,0,1,0,0,5,58.17627159,0.911875,1.8768125,-0.763125,0.00016875,36.69925406,-78.18594415,0,9.305650552
6800,36.70012872,-78.18434024,1,0,5,0,1,0,0,5,58.41607486,0.87,1.539125,1.62,0.00015625,36.70020331,-78.18458918,0,8.824677891
6800,36.70115137,-78.18320362,0,0,5,0,1,0,0,5,54.64317019,0.9425,1.2939375,2.490625,0.0001625,36.70116129,-78.18323822,0,8.824677891
6800,36.70201148,-78.18178389,1,0,5,0,1,0,0,5,54.61119642,0.911875,1.5229375,2.444375,0.0001375,36.70211111,-78.18188871,0,8.824677891
6800,36.70293787,-78.18062691,1,0,5,0,1,0,0,5,56.36975368,0.886470588,2.041058824,1.15,0.000188235,36.70306125,-78.1805423,0,8.824677891
10000,36.70679623,-78.0308792,1,0,5,1,0,0,0,5,39.26378759,0.69875,1.424375,-0.045,0.00405,36.70697972,-78.0308635,0,9.210340372
8800,36.70230198,-78.01452794,0,1,2,0,1,0,0,3,55.79422585,0.75,1.3368125,-0.929375,0.00026875,36.70214252,-78.01470285,0,9.082507
8800,36.70320582,-78.0095178,0,1,2,0,1,0,0,3,56.17791107,0.728125,1.498875,0.06125,0.00023125,36.70340857,-78.00950998,0,9.082507
8800,36.72785552,-77.91675521,0,1,2,0,1,0,0,3,55.85817338,0.8925,1.5335625,-0.91875,0.0001875,36.72762022,-77.91670341,0,9.082507
8800,36.7285084,-77.9152237,0,1,2,0,1,0,0,3,54.73909149,0.957058824,1.651470588,-2.113529412,0.000188235,36.72843173,-77.91523044,0,9.082507
8800,36.72904653,-77.91395928,0,1,2,0,1,0,0,3,55.66633077,0.82875,1.2051875,-1.346875,0.00031875,36.7292581,-77.91373666,0,9.082507
8800,36.73008296,-77.91211617,0,1,2,0,1,0,0,3,55.95409469,0.836875,1.3164375,-3.13125,0.0002,36.73009202,-77.91220619,0,9.082507
8800,36.73099048,-77.9107939,0,1,2,0,1,0,0,3,54.25948496,0.85625,1.31075,0.96875,0.00019375,36.73090207,-77.9107366,0,9.082507
8800,36.73165016,-77.90936356,0,1,2,0,1,0,0,3,54.2275112,0.865,1.214875,3.785625,0.0001875,36.7317185,-77.90926298,0,9.082507
8800,36.73750257,-77.89889582,0,1,2,0,1,0,0,3,55.73027831,0.870588235,1.286705882,-1.903529412,0.000364706,36.73742291,-77.89884712,0,9.082507
8800,36.73813323,-77.89738945,0,1,2,0,1,0,0,3,57.60074376,0.89625,1.17675,-3.30625,0.0002625,36.73823734,-77.89735707,0,9.082507
8800,36.73909182,-77.89588253,0,1,2,0,1,0,0,3,54.73909149,0.8775,1.41575,-6.41625,0.00030625,36.73908169,-77.89581258,0,9.082507
8800,36.74086637,-77.89305067,0,1,2,0,1,0,0,3,53.66797025,0.904375,1.9678125,3.006875,0.0002125,36.74071352,-77.89285006,0,9.082507
8400,36.74690242,-77.86728554,0,1,2,0,1,0,0,3,54.9309341,0.755625,1.887125,-2.72375,0.00026875,36.74686488,-77.86720541,0,9.035986985
8400,36.7484239,-77.8565402,0,1,2,1,0,0,0,6,56.08198976,0.74625,0.991875,-0.42125,0.00029375,36.74830005,-77.85653333,0,9.035986985
9300,36.77147555,-77.82106376,0,1,2,1,0,0,0,17,64.50707774,0.51875,1.0335,0.62875,0.00020625,36.77146881,-77.82096615,0,9.137769679
9300,36.77267497,-77.82008673,0,1,2,1,0,0,0,17,60.20660589,0.4775,0.992875,1.74625,0.00025,36.77274292,-77.82002894,0,9.137769679
9300,36.77403736,-77.81914263,0,1,2,1,0,0,0,11,62.60463852,0.571875,1.329,1.838125,0.00016875,36.77398564,-77.81910846,0,9.137769679
9300,36.77523637,-77.81817802,0,1,2,1,0,0,0,11,59.32732726,0.7,1.1969375,0.970625,0.0003875,36.77523054,-77.81819292,0,9.137769679
9300,36.77879401,-77.8148258,0,1,2,1,0,0,0,11,59.15147153,0.718125,0.9953125,0.439375,0.00091875,36.77858064,-77.81483334,0,9.137769679
9300,36.77936204,-77.81340136,0,1,2,1,0,0,0,11,59.15147153,0.691875,0.937,0.459375,0.0008125,36.77944369,-77.81334001,0,9.137769679
9300,36.7803749,-77.78685321,0,1,2,1,0,0,0,7,60.20660589,0.488125,1.8813125,-0.28375,0.00015,36.78036464,-77.78673452,0,9.137769679
9300,36.78002483,-77.78501308,0,1,2,1,0,0,0,7,58.83173385,0.501875,1.821125,-0.250625,0.00019375,36.78017144,-77.78488951,0,9.137769679
9200,36.7641907,-77.69514001,0,1,2,1,0,0,0,6,56.43370122,0.654117647,1.078,1.149411765,0.000170588,36.76402838,-77.69517924,0,9.126958763
4900,36.65690604,-78.70061179,1,1,2,1,0,0,0,8,62.30088772,1.01,1.3165625,-4.75,0.00038125,36.65684007,-78.70056427,0,8.496990484
4900,36.65598418,-78.69908591,0,1,2,1,0,0,0,8,61.26174024,0.974375,1.0095625,-4.07125,0.00020625,36.65604707,-78.69905593,0,8.496990484
4900,36.65525768,-78.69749393,0,1,2,1,0,0,0,8,62.20496641,1.01875,0.9916875,-2.51,0.00011875,36.65528349,-78.69754816,1,8.496990484
4900,36.65176204,-78.68964963,0,1,2,1,0,0,0,8,61.29371401,0.91,0.981882353,0.991764706,0.000282353,36.65171693,-78.68974316,0,8.496990484
4900,36.65149014,-78.68789244,0,1,2,1,0,0,0,8,60.94200256,0.89125,1.3243125,1.143125,0.00025625,36.65136033,-78.68795464,0,8.496990484
4900,36.65098767,-78.68624333,0,1,2,1,0,0,0,8,59.8868682,0.80625,1.08525,1.960625,0.0002125,36.65101702,-78.68621396,0,8.496990484
4900,36.65005092,-78.68100466,1,1,2,1,0,0,0,8,61.29371401,0.99875,1.06375,0.41875,0.00020625,36.64999434,-78.68101087,0,8.496990484
4900,36.64950543,-78.67919775,0,1,2,1,0,0,0,8,60.59029111,0.87,0.9624375,0.386875,0.0001875,36.6496459,-78.67922685,0,8.496990484
4900,36.64927569,-78.67749654,0,1,2,1,0,0,0,8,59.1834453,0.88875,1.1818125,0.424375,0.00014375,36.64930535,-78.67748802,0,8.496990484
4900,36.64894805,-78.67585168,0,1,2,1,0,0,0,8,60.59029111,0.8,1.158375,0.52625,0.00015625,36.64895985,-78.67575129,0,8.496990484
4900,36.648549,-78.67405607,0,1,2,1,0,0,0,8,61.64542546,0.67625,1.308,1.700625,0.0002125,36.64861923,-78.67400901,0,8.496990484
4900,36.64820016,-78.67236228,0,1,2,1,0,0,0,8,61.99713692,0.804117647,1.267764706,3.378823529,0.000182353,36.64827756,-78.67227129,0,8.496990484
4900,36.64795776,-78.67057426,0,1,2,1,0,0,0,8,61.82128119,0.784375,0.9909375,2.679375,0.000175,36.64792935,-78.67053064,0,8.496990484
4900,36.64760902,-78.66887026,0,1,2,1,0,0,0,8,60.59029111,0.773125,1.1080625,0.57375,0.00025625,36.64758451,-78.66875367,0,8.496990484
4900,36.64729824,-78.66698798,0,1,2,1,0,0,0,8,62.34884837,0.87625,1.217875,-0.7975,0.00021875,36.6472359,-78.66700084,0,8.496990484
4900,36.64698785,-78.66530164,0,1,2,1,0,0,0,8,61.709373,0.88375,1.227375,-0.186875,0.00024375,36.64689069,-78.66526319,0,8.496990484
4900,36.64538355,-78.66001893,0,1,2,1,0,0,0,8,64.10740563,0.824375,1.2515,1.67125,0.0001375,36.64547085,-78.66017932,0,8.496990484
4900,36.64418323,-78.65692287,0,1,2,1,0,0,0,8,63.05227127,0.835,1.0495625,-1.043125,0.000225,36.64415678,-78.65698182,0,8.496990484
4900,36.6435145,-78.65533985,0,1,2,1,0,0,0,8,59.66305182,0.924375,1.0070625,-0.880625,0.00030625,36.64349989,-78.65538918,0,8.496990484
4900,36.64295976,-78.65387676,1,1,2,1,0,0,0,8,62.34884837,0.89,0.924470588,1.044117647,0.000217647,36.64284039,-78.65381179,0,8.496990484
4900,36.64222547,-78.65208372,0,1,2,1,0,0,0,8,66.12175304,0.945625,1.12725,1.655625,0.00021875,36.64213276,-78.65218301,0,8.496990484
5800,36.64136362,-78.65067005,0,1,2,1,0,0,0,8,66.5693858,1.010625,1.50025,-0.038125,0.0002,36.64144176,-78.65059076,1,8.665613197
5800,36.63988249,-78.64732528,0,1,2,1,0,0,0,8,63.6277991,1.026875,1.2651875,-2.795625,0.00015625,36.64006393,-78.64744769,0,8.665613197
5800,36.63929282,-78.64609114,1,1,2,1,0,0,0,8,61.96516315,1.07125,1.263375,-3.56375,0.00020625,36.63937374,-78.64587077,0,8.665613197
5800,36.63878489,-78.64414725,0,1,2,1,0,0,0,8,61.58147793,0.940625,1.0764375,-2.524375,0.00048125,36.63868617,-78.64429614,0,8.665613197
5800,36.63712126,-78.64130737,0,1,2,1,0,0,0,8,65.32240883,0.704375,0.849875,-0.1025,0.00065625,36.6371219,-78.64123661,0,8.665613197
5800,36.63607163,-78.63999746,1,1,2,1,0,0,0,8,67.40070377,0.87125,0.9868125,-0.120625,0.00020625,36.63609229,-78.63997934,0,8.665613197
5800,36.63388433,-78.63758238,0,1,2,1,0,0,0,8,65.67412028,0.768823529,0.898470588,0.727058824,0.000141176,36.63395412,-78.63756835,0,8.665613197
5800,36.6328005,-78.63630581,0,1,2,1,0,0,0,8,66.90511036,0.616875,0.9490625,2.503125,0.0002,36.63286325,-78.63633664,0,8.665613197
5800,36.63184032,-78.63510484,1,1,2,1,0,0,0,8,70.3103167,0.785,0.9814375,1.97125,0.00033125,36.63179439,-78.63513396,1,8.665613197
5800,36.63080681,-78.63377125,0,1,2,1,0,0,0,8,72.58045425,0.830625,1.1864375,1.6425,0.0002,36.63073073,-78.63393321,0,8.665613197
5500,36.63532664,-78.53282322,1,1,2,0,1,0,0,4,60.59029111,0.865625,1.7796875,-3.68875,0.00043125,36.6352757,-78.53281495,0,8.612503371
5500,36.636523,-78.52763078,0,1,2,0,1,0,0,4,60.71818618,0.924375,1.242875,-0.378125,0.00015,36.63650468,-78.52765606,1,8.612503371
5500,36.6374079,-78.52409884,1,1,2,0,1,0,0,4,60.3984485,0.87,0.879,-0.15875,0.00046875,36.63729085,-78.52415527,0,8.612503371
5500,36.63773996,-78.52244788,0,1,2,0,1,0,0,4,59.23140595,0.859375,1.178625,0.913125,0.0004625,36.63775814,-78.522474,0,8.612503371
5500,36.63898937,-78.51925445,0,1,2,0,1,0,0,4,60.04673704,0.86875,1.1895625,1.126875,0.0002625,36.63899085,-78.51923001,1,8.612503371
5500,36.63962205,-78.51762799,0,1,2,0,1,0,0,4,60.71818618,0.854705882,1.302470588,1.100588235,0.000129412,36.63971955,-78.51768812,1,8.612503371
5500,36.64047606,-78.51624844,0,1,2,0,1,0,0,4,59.71101248,0.865625,1.31475,1.078125,0.00013125,36.64045623,-78.51615641,0,8.612503371
5500,36.64119725,-78.51460854,0,1,2,0,1,0,0,4,59.75897313,0.879375,1.3705,0.860625,0.00015625,36.6412124,-78.51456996,0,8.612503371
5500,36.64333001,-78.50989734,0,1,2,0,1,0,0,4,58.70383877,0.843125,1.264375,-1.43,0.00015,36.64343198,-78.50994829,0,8.612503371
5500,36.64422652,-78.50840397,0,1,2,0,1,0,0,4,59.75897313,0.77875,1.1539375,-1.688125,0.00015625,36.6441714,-78.50840691,0,8.612503371
5500,36.647912,-78.50062478,0,1,2,0,1,0,0,4,57.64870441,0.818235294,1.480294118,1.470588235,0.000423529,36.6478854,-78.50068867,0,8.612503371
5500,36.64972715,-78.49770771,0,1,2,0,1,0,0,4,59.23140595,0.81625,1.423125,0.72625,0.0010125,36.64952142,-78.49765723,0,8.612503371
5500,36.65089467,-78.4945822,0,1,2,0,1,0,0,4,58.17627159,0.82,1.520375,-0.72125,0.0011875,36.65084345,-78.49450039,0,8.612503371
5500,36.65125378,-78.4909617,0,1,2,0,1,0,0,4,60.84608125,0.83375,1.330125,-0.660625,0.00015,36.65120187,-78.49096526,0,8.612503371
5500,36.65115736,-78.48915762,0,1,2,0,1,0,0,4,59.85489443,0.835625,1.335125,-1.696875,0.000175,36.65117514,-78.48913748,0,8.612503371
5500,36.65104176,-78.48748083,0,1,2,0,1,0,0,4,57.74462572,0.915625,1.3358125,0.336875,0.0001375,36.65115081,-78.48733574,0,8.612503371
5500,36.65106437,-78.48199882,0,1,2,0,1,0,0,4,60.23857965,0.776470588,1.503941176,1.990588235,0.000141176,36.65118336,-78.48199595,0,8.612503371
5500,36.65142584,-78.48016186,0,1,2,0,1,0,0,4,61.24575336,0.804375,1.6114375,0.6825,0.00013125,36.6513923,-78.48015446,0,8.612503371
5500,36.65175138,-78.47853959,0,1,2,0,1,0,0,4,62.82845489,0.839375,1.252125,0.626875,0.00015,36.6515984,-78.47838531,0,8.612503371
5500,36.65183778,-78.47683338,0,1,2,0,1,0,0,4,61.42160909,0.89625,1.328875,0.64875,0.000175,36.65180011,-78.47662488,0,8.612503371
5500,36.65210232,-78.47490059,0,1,2,0,1,0,0,4,63.30806142,0.72125,1.311375,0.575,0.00019375,36.65200667,-78.47484825,0,8.612503371
5500,36.65216199,-78.47290796,0,1,2,0,1,0,0,4,61.42160909,0.775,1.1505,0.59125,0.00015625,36.65221133,-78.47307122,1,8.612503371
5500,36.65264936,-78.46943876,0,1,2,0,1,0,0,4,61.06989763,0.761875,1.2975,1.29875,0.000225,36.65261832,-78.46948147,0,8.612503371
5500,36.65279762,-78.46751494,0,1,2,0,1,0,0,4,61.77332054,0.846875,1.203875,1.82,0.00015,36.65282439,-78.46771451,0,8.612503371
5500,36.65294878,-78.46603852,0,1,2,0,1,0,0,4,60.62226488,0.81875,1.40275,1.44875,0.00014375,36.65302784,-78.46594026,0,8.612503371
5500,36.65330541,-78.46416801,0,1,2,0,1,0,0,4,62.02911068,0.798823529,1.735058824,-0.728823529,0.000194118,36.6532309,-78.46417634,0,8.612503371
5500,36.65361694,-78.46067529,0,1,2,0,1,0,0,4,60.43042226,0.79875,1.3974375,1.04375,0.00026875,36.65364479,-78.46056283,1,8.612503371
5500,36.65385203,-78.45675633,0,1,2,0,1,0,0,4,63.14819258,1.358125,1.7563125,-0.05875,0.00045625,36.6540619,-78.45703773,0,8.612503371
5500,36.65455048,-78.45539885,0,1,2,0,1,0,0,4,65.37036948,1.233125,1.9473125,0.496875,0.0004125,36.65435742,-78.45527657,0,8.612503371
5500,36.65472412,-78.45353122,0,1,2,0,1,0,0,4,60.04673704,0.81125,1.94825,0.6175,0.00019375,36.65475376,-78.45354876,0,8.612503371
5500,36.6552643,-78.45175937,0,1,2,0,1,0,0,4,60.43042226,0.773125,1.8485625,0.1775,0.0001875,36.65522588,-78.45180791,0,8.612503371
5500,36.65564556,-78.45021743,0,1,2,0,1,0,0,4,60.07871081,0.7925,1.705,-0.191875,0.00015625,36.65569058,-78.45011216,0,8.612503371
5500,36.65617165,-78.44829781,0,1,2,0,1,0,0,4,60.75015995,0.82375,2.002875,-0.0725,0.000175,36.65615598,-78.44841445,0,8.612503371
5500,36.65659287,-78.4467943,0,1,2,0,1,0,0,4,70.37426424,0.918125,1.53975,0.336875,0.0001625,36.65661887,-78.44672821,0,8.612503371
5500,36.65707586,-78.44515647,0,1,2,0,1,0,0,4,61.24575336,0.778235294,2.089,0.563529412,0.000176471,36.65708179,-78.44502376,0,8.612503371
5500,36.66597051,-78.40027294,0,1,2,0,1,0,0,3,64.8428023,0.893125,1.7853125,-0.120625,0.0001875,36.66601386,-78.40028502,0,8.612503371
5500,36.66846263,-78.39592934,0,1,2,0,1,0,0,3,55.73027831,0.480625,2.281,-1.6525,0.00020625,36.66857328,-78.39590713,0,8.612503371
6900,36.67174412,-78.29158349,0,1,2,0,1,0,0,4,69.28715611,0.89125,1.156625,-2.09625,0.00018125,36.67178971,-78.29158847,0,8.839276691
6900,36.67177942,-78.28801383,0,1,2,0,1,0,0,4,63.40398273,0.769375,0.9975,0.67375,0.0001875,36.67174991,-78.28796711,0,8.839276691
7700,36.67171752,-78.28606662,0,1,2,0,1,0,0,4,61.29371401,0.61875,1.8779375,1.220625,0.0001625,36.6717365,-78.28617596,0,8.948975608
7700,36.67188077,-78.28437535,0,1,2,0,1,0,0,4,60.94200256,0.68625,1.614,2.246875,0.00018125,36.67172131,-78.28438283,0,8.948975608
7700,36.67201154,-78.28253438,0,1,2,0,1,0,0,4,61.82128119,0.685294118,1.112588235,3.14,0.000141176,36.67170247,-78.28259478,1,8.948975608
7700,36.67161042,-78.28095482,0,1,2,0,1,0,0,4,63.40398273,0.7275,0.973,3.284375,0.00015,36.67168638,-78.28080808,0,8.948975608
7700,36.67158176,-78.2788612,0,1,2,0,1,0,0,4,62.34884837,0.62,1.4880625,3.25375,0.0002125,36.67166875,-78.27897827,0,8.948975608
7700,36.6715497,-78.2772485,0,1,2,0,1,0,0,4,60.23857965,0.644375,1.3828125,3.085,0.0001875,36.67165526,-78.2771937,0,8.948975608
7700,36.67154244,-78.27528445,0,1,2,0,1,0,0,4,63.49990403,0.73375,1.288125,0.989375,0.00018125,36.67163986,-78.27540664,0,8.948975608
7700,36.67161379,-78.27370437,0,1,2,0,1,0,0,4,61.19779271,0.774375,3.5663125,-2.22875,0.000125,36.67162456,-78.27359629,0,8.948975608
7700,36.67164254,-78.27179821,0,1,2,0,1,0,0,4,60.43042226,0.708125,1.1806875,-3.476875,0.00014375,36.67160845,-78.27180944,0,8.948975608
7700,36.67160649,-78.27019388,0,1,2,0,1,0,0,4,61.14983205,0.74125,1.233625,-3.47375,0.0001625,36.67159066,-78.26994668,0,8.948975608
7700,36.67143232,-78.26642887,0,1,2,0,1,0,0,4,61.86924184,0.634166667,2.236166667,-3.415833333,0.0002,36.67156267,-78.26636564,0,8.948975608
7700,36.67169757,-78.26449595,0,1,2,0,1,0,0,4,60.87805502,0.6625,1.4530625,-2.53625,0.00019375,36.67154478,-78.26457428,0,8.948975608
7700,36.67162286,-78.26275779,0,1,2,0,1,0,0,4,60.81410749,0.617647059,1.574823529,-1.266470588,0.000194118,36.67152706,-78.26278448,0,8.948975608
7700,36.67138738,-78.25726228,0,1,2,0,1,0,0,4,59.66305182,0.750625,1.211875,2.350625,0.0001875,36.67148598,-78.25737759,0,8.948975608
7700,36.67144428,-78.25554606,0,1,2,0,1,0,0,4,60.43042226,0.760625,1.181875,2.57625,0.00016875,36.67146817,-78.25559417,0,8.948975608
7700,36.67138742,-78.25214024,0,1,2,0,1,0,0,4,61.80529431,0.754375,1.0151875,1.404375,0.00013125,36.67143637,-78.25201617,0,8.948975608
7700,36.67141088,-78.25013598,0,1,2,0,1,0,0,4,62.12503199,0.739375,0.9001875,2.240625,0.0001625,36.6714174,-78.2501792,0,8.948975608
7700,36.67132301,-78.24661921,1,1,2,0,1,0,0,4,61.1018714,0.80125,1.1018125,1.52625,0.00016875,36.67138748,-78.24661517,0,8.948975608
7700,36.67130147,-78.24464994,0,1,2,0,1,0,0,4,62.34884837,0.869375,1.1355,1.306875,0.000125,36.67137279,-78.24483006,0,8.948975608
7700,36.67137114,-78.24297802,0,1,2,0,1,0,0,4,61.96516315,0.828823529,1.309705882,-0.498823529,0.000347059,36.67135322,-78.24303073,1,8.948975608
7700,36.67130474,-78.24107545,0,1,2,0,1,0,0,4,61.22976647,0.9025,0.827375,-1.75625,0.00015625,36.67133504,-78.24117443,0,8.948975608
7700,36.67131978,-78.23934917,0,1,2,0,1,0,0,4,60.43042226,0.885,1.280125,-0.024375,0.000275,36.67132032,-78.23939788,0,8.948975608
7700,36.67126885,-78.23764831,0,1,2,0,1,0,0,4,57.29699296,0.89375,0.9053125,1.964375,0.0001875,36.67130442,-78.23760377,0,8.948975608
7700,36.67127451,-78.23574529,0,1,2,0,1,0,0,4,58.84772073,0.84,1.1966875,3.65,0.00018125,36.6712891,-78.23581652,0,8.948975608
7700,36.67129441,-78.23395678,0,1,2,0,1,0,0,4,59.1834453,0.770625,1.3121875,3.745625,0.00015,36.67127298,-78.2340358,0,8.948975608
7700,36.67117059,-78.23032167,0,1,2,0,1,0,0,4,61.29371401,0.79,1.5565625,-1.16625,0.00023125,36.67123629,-78.23041479,0,8.948975608
